41.57.80.0,41.57.95.255,4096,18/01/12,
41.86.0.0,41.86.31.255,8192,16/04/10,
102.183.0.0,102.183.255.255,65536,14/06/17,
168.253.0.0,168.253.31.255,8192,18/05/15,
196.250.176.0,196.250.191.255,4096,08/03/17,

