82.118.160.0,82.118.191.255,8192,25/02/04,Shabakah Net
82.147.192.0,82.147.223.255,8192,08/07/03,GulfNet KSA
82.167.0.0,82.167.255.255,65536,20/08/03,ods.orbitnet
83.101.128.0,83.101.255.255,32768,24/02/04,Jeraisy Electronic services Ltd.
84.22.224.0,84.22.255.255,8192,11/10/04,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
84.23.96.0,84.23.127.255,8192,18/10/04,Etihad Etisalat, a joint stock company
84.235.0.0,84.235.127.255,32768,16/06/04,Saudi Telecom Company JSC
85.129.128.0,85.129.255.255,32768,17/11/04,Middle East Internet Company Limited
85.194.64.0,85.194.127.255,16384,28/12/04,GulfNet KSA
85.195.128.0,85.195.191.255,16384,12/01/05,Saudi Telecom Company JSC
85.196.0.0,85.196.63.255,16384,13/01/05,Saudi Telecom Company JSC
85.237.128.0,85.237.159.255,8192,25/05/05,Atheeb trading Co. Ltd (Saudi Internet)
86.51.0.0,86.51.255.255,65536,28/04/05,Bayanat Al-Oula For Network Services
86.60.0.0,86.60.127.255,32768,10/05/05,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
87.76.64.0,87.76.95.255,8192,04/07/11,
87.76.96.0,87.76.127.255,8192,04/07/11,
87.101.128.0,87.101.255.255,32768,03/10/05,Integrated Telecom Co. Ltd
87.109.0.0,87.109.255.255,65536,05/09/05,Saudi Telecom Company JSC
87.121.176.0,87.121.191.255,4096,12/07/05,Public Telecommunications Company Limited Liability Company
87.230.128.0,87.230.255.255,32768,05/09/06,SPSNET
88.84.96.0,88.84.127.255,8192,18/01/06,SPSNET
88.85.224.0,88.85.255.255,8192,13/02/06,Nour Communication Co.Ltd - Nournet
88.209.128.0,88.209.191.255,16384,11/11/05,Detecon Al Saudia Co. Ltd.
88.213.0.0,88.213.63.255,16384,28/12/05,Middle East Internet Company Limited
88.213.64.0,88.213.127.255,16384,01/11/06,Middle East Internet Company Limited
89.4.0.0,89.5.255.255,131072,23/05/06,Middle East Internet Company Limited
89.108.0.0,89.108.63.255,16384,13/03/06,Sahara Network
89.144.64.0,89.144.127.255,16384,27/01/06,Shabakah Net
89.147.0.0,89.147.63.255,16384,08/02/06,Saudi Basic Industries Co
89.189.224.0,89.189.255.255,8192,29/05/06,Sultan Bin Abdulaziz Foundation
89.237.128.0,89.237.191.255,16384,11/07/06,GulfNet KSA
90.148.0.0,90.148.255.255,65536,08/12/06,Saudi Telecom Company JSC
91.147.128.0,91.147.159.255,8192,31/10/06,Digital Solutions Provider
91.147.160.0,91.147.175.255,4096,31/10/06,Digital Solutions Provider
91.147.176.0,91.147.191.255,4096,31/10/06,Integrated Telecom Co. Ltd
91.151.160.0,91.151.175.255,4096,13/12/06,SAUDI INTERNATIONAL TELECOM & ELECTRONICS CO.
92.48.0.0,92.48.63.255,16384,12/11/07,Etihad Etisalat, a joint stock company
93.98.0.0,93.98.255.255,65536,18/02/08,Middle East Internet Company Limited
93.112.0.0,93.112.255.255,65536,21/12/07,Saudi Telecom Company JSC
93.168.0.0,93.169.255.255,131072,19/03/08,Saudi Telecom Company JSC
93.178.0.0,93.178.63.255,16384,31/03/08,MTC KSA
94.48.0.0,94.49.255.255,131072,22/05/08,Saudi Telecom Company JSC
94.77.192.0,94.77.255.255,16384,19/08/08,Etihad Atheeb Telecom Company
94.96.0.0,94.99.255.255,262144,25/06/08,Saudi Telecom Company JSC
94.158.64.0,94.158.79.255,4096,25/09/08,
95.177.128.0,95.177.255.255,32768,09/01/09,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
95.184.0.0,95.187.255.255,262144,22/12/08,Saudi Telecom Company JSC
95.218.0.0,95.219.255.255,131072,03/03/09,Saudi Telecom Company JSC
104.233.64.0,104.233.127.255,16384,05/11/14,Saudi Telecom Company JSC
109.82.0.0,109.83.255.255,131072,06/08/09,Etihad Etisalat, a joint stock company
109.166.0.0,109.166.31.255,8192,19/10/09,Saudi Telecom Company JSC
109.166.96.0,109.166.111.255,4096,19/10/09,Saudi Telecom Company JSC
109.171.128.0,109.171.255.255,32768,18/11/09,King Abdullah University of Science and Technology
109.206.64.0,109.206.95.255,8192,12/01/10,Saudi Telecom Company JSC
128.127.192.0,128.127.255.255,16384,10/10/11,Integrated Telecom Co. Ltd
128.204.240.0,128.204.255.255,4096,13/10/11,Integrated Telecom Co. Ltd
128.234.0.0,128.234.255.255,65536,12/10/11,Saudi Telecom Company JSC
129.208.0.0,129.208.255.255,65536,18/02/88,Saudi Telecom Company JSC
130.164.128.0,130.164.255.255,32768,29/08/88,Saudi Telecom Company JSC
134.239.0.0,134.239.255.255,65536,08/08/89,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
139.64.0.0,139.64.127.255,32768,08/09/17,Saudi Telecom Company JSC
141.164.128.0,141.164.255.255,32768,23/07/90,Saudi Telecom Company JSC
141.179.0.0,141.179.255.255,65536,26/07/90,Saudi Telecom Company JSC
142.154.0.0,142.154.127.255,32768,23/07/92,Saudi Telecom Company JSC
142.247.0.0,142.247.255.255,65536,03/09/93,Saudi Telecom Company JSC
143.92.128.0,143.92.255.255,32768,07/09/90,Saudi Telecom Company JSC
144.86.0.0,144.86.127.255,32768,20/11/90,Saudi Telecom Company JSC
145.82.0.0,145.82.255.255,65536,01/09/93,Saudi Telecom Company JSC
146.251.0.0,146.251.255.255,65536,14/07/11,Bayanat Al-Oula For Network Services
147.82.0.0,147.82.255.255,65536,16/07/91,ARABIAN INTERNET & COMMUNICATIONS SERVICES CO.LTD
148.111.0.0,148.111.255.255,65536,28/03/91,Saudi Telecom Company JSC
149.109.0.0,149.109.255.255,65536,28/01/92,Saudi Telecom Company JSC
151.173.0.0,151.173.127.255,32768,05/09/91,Saudi Telecom Company JSC
151.173.128.0,151.173.255.255,32768,05/09/91,Saudi Telecom Company JSC
151.254.0.0,151.255.255.255,131072,22/08/12,Saudi Telecom Company JSC
153.94.64.0,153.94.127.255,16384,23/09/91,Saudi Telecom Company JSC
155.138.64.0,155.138.127.255,16384,12/11/91,Saudi Telecom Company JSC
159.0.0.0,159.0.255.255,65536,19/08/11,Saudi Telecom Company JSC
161.70.0.0,161.70.255.255,65536,15/06/92,Saudi Telecom Company JSC
161.251.0.0,161.251.255.255,65536,01/04/93,Saudi Telecom Company JSC
162.142.128.0,162.142.255.255,32768,08/12/92,Saudi Telecom Company JSC
166.87.0.0,166.87.255.255,65536,01/09/93,
167.86.128.0,167.86.255.255,32768,14/05/93,Saudi Telecom Company JSC
167.100.128.0,167.100.255.255,32768,25/05/93,Saudi Telecom Company JSC
167.111.0.0,167.111.255.255,65536,01/09/93,
168.149.0.0,168.149.127.255,32768,01/04/94,Saudi Telecom Company JSC
169.148.0.0,169.148.127.255,32768,18/11/94,Saudi Telecom Company JSC
170.101.128.0,170.101.255.255,32768,23/03/94,Saudi Telecom Company JSC
170.133.64.0,170.133.127.255,16384,09/05/94,Saudi Telecom Company JSC
174.140.0.0,174.140.63.255,16384,10/06/15,Saudi Telecom Company JSC
175.110.128.0,175.110.255.255,32768,08/01/10,Saudi Telecom Company JSC
176.16.0.0,176.19.255.255,262144,18/05/11,Etihad Etisalat, a joint stock company
176.32.208.0,176.32.223.255,4096,24/05/11,Saudi Telecom Company JSC
176.44.0.0,176.45.255.255,131072,23/05/11,Saudi Telecom Company JSC
176.47.0.0,176.47.255.255,65536,24/05/11,Saudi Telecom Company JSC
176.99.16.0,176.99.31.255,4096,26/06/12,Saudi Telecom Company JSC
176.224.0.0,176.225.255.255,131072,29/11/11,Etihad Etisalat, a joint stock company
178.73.64.0,178.73.127.255,16384,19/03/10,Bayanat Al-Oula For Network Services
178.80.0.0,178.81.255.255,131072,29/09/11,Etihad Etisalat, a joint stock company
178.86.0.0,178.86.255.255,65536,14/01/10,Saudi Telecom Company JSC
178.87.0.0,178.87.255.255,65536,14/01/10,Saudi Telecom Company JSC
178.130.192.0,178.130.255.255,16384,15/03/10,Saudi Telecom Company JSC
180.234.0.0,180.234.255.255,65536,28/10/09,Saudi Telecom Company JSC
188.48.0.0,188.55.255.255,524288,18/02/09,Saudi Telecom Company JSC
188.117.64.0,188.117.127.255,16384,15/06/09,Sahara Network
188.132.0.0,188.132.127.255,32768,17/04/09,Etihad Etisalat, a joint stock company
188.224.128.0,188.224.255.255,32768,22/06/09,Saudi Telecom Company JSC
188.248.0.0,188.249.255.255,131072,24/06/09,Etihad Atheeb Telecom Company
195.122.64.0,195.122.95.255,8192,24/02/97,TAQNIA SPACE CO.
196.15.32.0,196.15.63.255,8192,25/04/95,
207.150.160.0,207.150.191.255,8192,26/04/04,Saudi Telecom Company JSC
207.178.64.0,207.178.95.255,8192,21/05/99,Saudi Telecom Company JSC
212.2.128.0,212.2.159.255,8192,24/09/08,Saudi Telecom Company JSC
212.11.160.0,212.11.191.255,8192,09/04/99,SPSNET
212.12.160.0,212.12.191.255,8192,22/03/99,Nour Communication Co.Ltd - Nournet
212.24.224.0,212.24.255.255,8192,22/09/99,GulfNet KSA
