41.207.160.0,41.207.191.255,8192,18/04/06,
80.248.64.0,80.248.79.255,4096,24/01/14,
102.64.128.0,102.64.255.255,32768,29/05/19,
102.164.224.0,102.164.239.255,4096,22/02/18,
154.70.80.0,154.70.95.255,4096,01/09/15,
156.38.64.0,156.38.95.255,8192,17/07/17,
160.242.192.0,160.242.255.255,16384,29/04/16,
196.168.0.0,196.171.255.255,262144,31/12/15,
197.148.96.0,197.148.127.255,8192,03/12/12,

